style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Realism,33060.jpg,train_and_test,TRUE,Mariinsky Palace as Seen from the Blue Bridge,wikiart,44632,349,498,cityscape,1847,Vasily Sadovnikov
Romanticism,46543.jpg,train_and_test,FALSE,Portrait of a sister (Anna Schwalbe),wikiart,67394,480,362,sketch and study,1807,Orest Kiprensky
Realism,29154.jpg,train_and_test,TRUE,The window. Balsams.,wikiart,39970,450,386,landscape,1928,Pyotr Konchalovsky
Realism,28694.jpg,train_and_test,FALSE,Still Life. Lemon and knife.,wikiart,40172,386,450,still life,1930,Pyotr Konchalovsky
Romanticism,54731.jpg,train_and_test,TRUE,The Merry Adventures of Robin Hood 3,wikipedia,48268,391,444,illustration,,Howard Pyle
Romanticism,32908.jpg,train_and_test,TRUE,Faust in his Study,wikiart,30246,496,350,literary painting,1828,Eugene Delacroix
Impressionism,29765.jpg,train_only,TRUE,Landscape,wikipedia,35733,347,500,landscape,,Amadeo de Souza-Cardoso
Realism,64140.jpg,train_and_test,TRUE,NOT DETECTED,wikiart,57467,425,408,cityscape,1939,M.C. Escher
Romanticism,48664.jpg,train_and_test,TRUE,Portrait of a Woman,wikiart,58726,475,365,portrait,1846,Miklos Barabas
Impressionism,58973.jpg,train_and_test,FALSE,In a Corset,wikiart,127503,519,334,genre painting,1910,Lovis Corinth
Realism,7443.jpg,train_and_test,TRUE,Portrait of Professor N. P. Remizov,wikiart,33394,385,450,portrait,1955,Pyotr Konchalovsky
Realism,90438.jpg,train_and_test,FALSE,Still life on the background of the carpet. Oranges and coffee.,wikiart,34943,385,450,still life,1938,Pyotr Konchalovsky
Realism,24911.jpg,train_and_test,FALSE,To the water. Katya with baskets.,wikiart,35183,450,385,portrait,1934,Pyotr Konchalovsky
Romanticism,68302.jpg,train_and_test,TRUE,Portrait of Mrs. Louisa Jenner,wikiart,86010,528,328,portrait,,Arthur Hughes
Realism,11219.jpg,train_only,TRUE,Portrait of P.Strepetova,wikiart,22436,520,333,portrait,1884,Mykola Yaroshenko
Romanticism,11181.jpg,train_and_test,TRUE,Study of Astronomy and Music,wikiart,18025,485,357,sketch and study,,John Ruskin
Romanticism,54785.jpg,train_and_test,TRUE,Hampstead Heath with a Rainbow,wikiart,64909,338,512,landscape,1836,John Constable
Romanticism,14632.jpg,train_and_test,TRUE,Alexandre Bixio,wikiart,31965,512,338,caricature,,Honore Daumier
Realism,55550.jpg,train_and_test,TRUE,Volouski,wikiart,28624,512,338,caricature,1849,Honore Daumier
Romanticism,20392.jpg,train_and_test,TRUE,"Portrait of the artist's wife, Theodosia, as Ophelia",wikiart,43390,512,338,portrait,1863,John Atkinson Grimshaw
Romanticism,8577.jpg,train_and_test,TRUE,The Murderess of a Child 1877,wikiart,49667,500,346,genre painting,,Gabriel von Max
Impressionism,31394.jpg,train_and_test,TRUE,Presidente Fragata Sarmiento,wikiart,44452,339,510,marina,1904,Benito Quinquela Martin
Impressionism,43127.jpg,train_and_test,TRUE,Crepúsculo,wikiart,37187,339,510,marina,1960,Benito Quinquela Martin
Impressionism,23404.jpg,train_and_test,TRUE,Barcos a pleno sol,wikiart,39674,339,510,marina,1960,Benito Quinquela Martin
Impressionism,44505.jpg,train_and_test,TRUE,Día de trabajo,wikiart,34137,339,510,genre painting,1958,Benito Quinquela Martin
Impressionism,1467.jpg,train_and_test,TRUE,Día de niebla,wikiart,29069,339,510,marina,1957,Benito Quinquela Martin
Impressionism,87919.jpg,train_and_test,TRUE,Puente sobre Barracas,wikiart,35298,339,510,marina,1944,Benito Quinquela Martin
Impressionism,90992.jpg,train_and_test,FALSE,En pleno sol,wikiart,41443,339,510,genre painting,1931,Benito Quinquela Martin
Impressionism,2436.jpg,train_and_test,TRUE,Descarga de carbón,wikiart,48889,339,510,genre painting,1923,Benito Quinquela Martin
Impressionism,77022.jpg,train_and_test,TRUE,Buque en reparación,wikiart,36400,339,510,marina,1923,Benito Quinquela Martin
Impressionism,35258.jpg,train_and_test,TRUE,Barca en el Riachuelo,wikiart,37086,339,510,marina,1930,Benito Quinquela Martin
Realism,23839.jpg,train_and_test,FALSE,Portrait of V. F. Sakharov,wikiart,32820,450,384,portrait,1935,Pyotr Konchalovsky
Realism,62489.jpg,train_and_test,TRUE,Nudes,wikiart,101010,332,520,sketch and study,,Alekos Kontopoulos 
Realism,14018.jpg,train_and_test,FALSE,"Rue Pierre Lescot, The Streets of Paris under Louis Lurin",wikiart,57757,512,337,illustration,1844,Honore Daumier
Realism,54862.jpg,train_and_test,FALSE,Pierre-Jules Baroche,wikiart,25596,512,337,caricature,,Honore Daumier
Realism,10578.jpg,train_and_test,TRUE,Still Life,wikiart,69367,345,500,still life,,Ilya Mashkov
Realism,5621.jpg,train_and_test,TRUE,Kokand soldier,wikiart,38751,500,345,portrait,c.1870,Vasily Vereshchagin
Romanticism,76781.jpg,train_and_test,TRUE,"Isola Bella from the Isola dei Pescatori, Lake Maggiore",wikiart,38904,345,500,landscape,1865,William Leighton Leitch
Realism,57205.jpg,train_and_test,TRUE,Portrait of Franz Liszt,wikipedia,57217,475,363,portrait,1886,Mihaly Munkacsy
Romanticism,30917.jpg,train_and_test,TRUE,Portrait of József Teleki,wikiart,61697,475,363,portrait,1836,Miklos Barabas
Impressionism,69867.jpg,train_only,TRUE,Mother and Mary,wikiart,56764,390,442,genre painting,1922,Edmund Charles Tarbell
Impressionism,70149.jpg,train_and_test,FALSE,The Young Student,wikiart,97381,480,359,genre painting,,Eva Gonzales
Realism,2497.jpg,train_only,TRUE,Blinman (Mt. Patawerta),wikiart,64047,341,505,landscape,1940,Hans Heysen
Romanticism,39553.jpg,train_and_test,TRUE,Snow-capped peak,wikiart,99068,302,570,landscape,,William Leighton Leitch
Realism,66996.jpg,train_and_test,TRUE,"Men of the Day No.4, The mob rule (Henri Rochefort)",wikiart,42597,526,327,caricature,,James Tissot
Impressionism,12315.jpg,train_only,TRUE,White Headscarf Girl Head,wikiart,194278,500,344,portrait,,Ion Andreescu
Impressionism,79021.jpg,train_and_test,FALSE,Cloud Swept Landscape in South France,wikiart,34529,344,500,landscape,,Winston Churchill
Impressionism,28554.jpg,train_and_test,FALSE,Still Life with a Bottle of Vine,wikiart,60416,344,500,still life,,Nikolay Bogdanov-Belsky
Impressionism,74758.jpg,train_and_test,TRUE,"Banks of rivers (the Thames Hampton Court, first week of October)",wikiart,14075,351,490,landscape,1874,Alfred Sisley
Romanticism,62351.jpg,train_and_test,TRUE,The Eruption of the Vesuv,wikiart,73286,362,475,landscape,1835,Miklos Barabas
Impressionism,73114.jpg,train_and_test,TRUE,Izvora in Autumn,wikipedia,82647,362,475,landscape,1909,Karoly Ferenczy
Realism,11618.jpg,train_and_test,TRUE,Girl with rose,wikiart,39508,599,287,nude painting (nu),,Alekos Kontopoulos 
Romanticism,81012.jpg,train_and_test,FALSE,Study of Guinevere for 0Sir Lancelot in the Queen`s Chamber,wikiart,44164,450,382,sketch and study,1857,Dante Gabriel Rossetti
Realism,63250.jpg,train_only,TRUE,Javanese Girl,wikiart,23444,498,345,portrait,,Basuki Abdullah
Romanticism,15470.jpg,train_and_test,TRUE,Untitled,wikiart,30288,482,356,portrait,,Pierre-Paul Prud'hon
Impressionism,94859.jpg,train_only,TRUE,The village pond,wikiart,145945,301,570,landscape,1885,Pierre Emmanuel Damoye
Impressionism,55284.jpg,train_and_test,TRUE,"Landskap met kronkelende pad, Kenilworth",wikiart,119032,365,470,landscape,1975,Gregoire Boonzaier
Romanticism,54334.jpg,train_and_test,FALSE,Old Mill and Stream,wikiart,136922,343,500,landscape,1879,Homer Watson
Romanticism,14536.jpg,train_and_test,TRUE,Steamboat Travel on the Hudson River,wikiart,48578,343,500,landscape,c.1812,Pavel Svinyin
Realism,30274.jpg,train_and_test,TRUE,Cornflowers in a ray of sunshine,wikiart,97074,450,381,flower painting,1930,Konstantin Yuon
Realism,34799.jpg,train_and_test,TRUE,Illumination of Moscow on the occasion of the coronation in 1883,wikiart,45455,345,496,cityscape,1883,Konstantin Makovsky
Romanticism,4091.jpg,train_and_test,TRUE,"A view of Santa Maura, Levkas, Ionian Islands",wikiart,134111,334,512,landscape,,Edward Lear
Impressionism,91709.jpg,train_and_test,FALSE,"Reekie, Glasgow ",wikiart,35476,334,512,cityscape,,John Atkinson Grimshaw
Impressionism,21539.jpg,train_only,TRUE,Open air show,wikiart,129800,342,500,genre painting,,Theophrastos Triantafyllidis
Realism,8189.jpg,train_and_test,TRUE,Still Life. The Dutch bouquet.,wikiart,35969,450,380,flower painting,1935,Pyotr Konchalovsky
Impressionism,53572.jpg,test_only,FALSE,Olympic Track,wikiart,203686,300,570,genre painting,1970,LeRoy Neiman
Impressionism,51839.jpg,train_and_test,FALSE,Leda,wikiart,82217,475,360,mythological painting,,Mihaly Munkacsy
Romanticism,75212.jpg,train_only,TRUE,"Entrance to harbor, Moonlight",wikiart,37168,320,534,marina,1881,Marcus Larson
Realism,72533.jpg,train_and_test,TRUE,Young girl playing mandolin,wikiart,76763,480,356,genre painting,c.1845,Jean-Francois Millet
Realism,6847.jpg,train_and_test,TRUE,"Railway Bridge, Oosterbeek",wikiart,76296,343,498,landscape,1917,M.C. Escher
Romanticism,44927.jpg,train_only,TRUE,Retrato de José Celestino Mutis,wikiart,23790,454,376,portrait,1828,Joaquin Manuel Fernandez Cruzado
Impressionism,11672.jpg,train_and_test,TRUE,Arabian City,wikiart,105580,413,413,cityscape,,Walter Battiss
Realism,10635.jpg,train_and_test,TRUE,The head of Frenchwoman,wikiart,22860,450,379,portrait,1897,Pyotr Konchalovsky
Realism,81096.jpg,train_and_test,FALSE,Still Life. Wildflowers.,wikiart,43950,379,450,flower painting,1946,Pyotr Konchalovsky
Realism,46965.jpg,train_and_test,TRUE,Nemtsovo. Pond.,wikiart,69741,379,450,landscape,1950,Pyotr Konchalovsky
Romanticism,60126.jpg,train_and_test,TRUE,Woman in Striped Dress,wikiart,72434,475,359,portrait,1844,Miklos Barabas
Realism,101872.jpg,train_and_test,FALSE,Northeaster,wikipedia,52240,341,500,marina,1895,Winslow Homer
Impressionism,23045.jpg,train_only,TRUE,Harvesting,wikiart,89010,341,500,genre painting,c.1930,Theophrastos Triantafyllidis
Impressionism,83994.jpg,train_only,TRUE,Na trgu,wikiart,32389,500,341,genre painting,,Matej Sternen
Romanticism,53912.jpg,train_and_test,TRUE,Grand Prince Constantine,wikiart,18165,341,500,marina,1880,Lev Lagorio
Impressionism,61859.jpg,train_only,TRUE,The Red Scarf,wikiart,50892,500,341,portrait,,Ion Andreescu
Impressionism,67886.jpg,train_and_test,FALSE,"Old Lamu, Bajun Isles",wikiart,70854,369,462,figurative,,Walter Battiss
Impressionism,32214.jpg,train_and_test,TRUE,Fishing Preparations,wikiart,25090,338,504,genre painting,,Adam Baltatu
Impressionism,79017.jpg,train_and_test,TRUE,Portrait of the Poet Peter Hille,wikiart,61924,522,326,portrait,1902,Lovis Corinth
Impressionism,87589.jpg,train_and_test,TRUE,Edward Guthrie Kennedy,wikiart,17849,567,300,portrait,1895,James McNeill Whistler
Realism,49755.jpg,train_and_test,TRUE,Rooster,wikiart,68240,378,450,animal painting,1954,Pyotr Konchalovsky
Romanticism,84741.jpg,train_and_test,FALSE,Crossing the Lake Killarney,wikiart,76380,450,378,landscape,,William Leighton Leitch
Romanticism,95572.jpg,train_and_test,TRUE,Portrait of János Matta,wikiart,47800,475,358,portrait,1860,Miklos Barabas
Impressionism,19246.jpg,train_only,TRUE,unknown title,wikiart,45941,354,480,landscape,,Hoca Ali Riza
Romanticism,91628.jpg,train_and_test,TRUE,Ancient Maison Lucerne ,wikipedia,61841,519,327,cityscape,1835,John Ruskin
Impressionism,71802.jpg,train_only,TRUE,"Manly Beach, Summer is Here",wikiart,67808,361,470,genre painting,1913,Ethel Carrick
Realism,39377.jpg,train_and_test,TRUE,Bouquet of flowers,wikiart,47593,377,450,flower painting,1932,Pyotr Konchalovsky
Impressionism,88168.jpg,train_and_test,TRUE,Poster for the 'Saison Russe' at the Theatre du Chatelet ,wikiart,35952,450,377,poster,1909,Valentin Serov
Realism,34184.jpg,train_and_test,TRUE,The porridge,wikiart,61556,451,376,genre painting,1861,Jean-Francois Millet
Impressionism,45117.jpg,train_only,TRUE,Les canotiers sur la Marne,wikiart,131201,331,512,genre painting,,Andre Dunoyer de Segonzac
Realism,91672.jpg,train_only,TRUE,Castle Overlooking a River,wikiart,101653,480,353,landscape,,Maxime Lalanne
Romanticism,51296.jpg,train_only,TRUE,Anica Manu with her child,wikiart,29888,432,392,portrait,,Constantin Daniel Rosenthal
Impressionism,59675.jpg,train_and_test,FALSE,Snow at Marly Le Roi,wikiart,34110,376,450,landscape,1876,Alfred Sisley
Realism,24809.jpg,train_and_test,TRUE,Statesmen No.1290 Caricature of The Rt Hon HBW Brand M.P.,wikiart,212913,508,333,caricature,,James Tissot
Impressionism,57062.jpg,train_only,TRUE,Baroness de Mevius (detail),wikiart,21526,475,356,portrait,,Firmin Baes
Romanticism,28496.jpg,train_and_test,FALSE,Replenishing the Ship's Larder with Codfish off the Newfoundland Coast,wikiart,49767,338,500,marina,c.1812,Pavel Svinyin
Impressionism,63247.jpg,train_only,TRUE,Landscape,wikiart,48555,338,500,landscape,1910,Amadeo de Souza-Cardoso
Romanticism,35321.jpg,train_and_test,TRUE,Jane Morris,wikiart,92249,497,340,portrait,1857,Dante Gabriel Rossetti
Impressionism,83797.jpg,train_and_test,FALSE,Study for `The Little Tea Party',wikiart,17278,330,512,sketch and study,1916,Walter Sickert
Impressionism,12278.jpg,train_and_test,TRUE,Portrait of girl,wikiart,36914,512,330,portrait,1879,Mary Cassatt
Romanticism,12752.jpg,train_and_test,TRUE,Chamouni,wikiart,102362,330,512,landscape,,John Ruskin
Realism,8048.jpg,train_and_test,FALSE,Léon Faucher,wikiart,26159,512,330,caricature,1849,Honore Daumier
Romanticism,30684.jpg,train_and_test,FALSE,Portrait of Sarah Carver and her daughter Sarah,wikiart,98115,460,367,portrait,c.1769,Joseph Wright
Realism,37569.jpg,train_and_test,TRUE,Still Life. Lilacs in a basket.,wikiart,47348,375,450,flower painting,1944,Pyotr Konchalovsky
Realism,13943.jpg,train_and_test,TRUE,Still Life with a fly. Every victuals.,wikiart,51658,375,450,still life,1932,Pyotr Konchalovsky
Romanticism,93388.jpg,train_and_test,TRUE,The Blue Grotto,wikiart,76675,355,475,landscape,1835,Miklos Barabas
Impressionism,89852.jpg,train_and_test,TRUE,Feeding the Chickens,wikipedia,77555,475,355,genre painting,1895,Karoly Ferenczy
Romanticism,28686.jpg,train_and_test,FALSE,The Family Dégenfeld,wikiart,80993,475,355,portrait,1854,Miklos Barabas
Romanticism,9649.jpg,train_only,TRUE,Juramento da Princesa Isabel,wikiart,85338,337,500,history painting,1875,Victor Meirelles
Realism,54111.jpg,train_and_test,TRUE,Returning to Town,wikiart,41675,351,480,landscape,,Homer Watson
Romanticism,79419.jpg,train_only,TRUE,Portrait of Nicolae Golescu,wikiart,67529,459,367,portrait,,Constantin Daniel Rosenthal
Romanticism,53257.jpg,train_and_test,TRUE,"Eretria, Euboea, Greece",wikiart,91791,329,512,landscape,,Edward Lear
Impressionism,14633.jpg,train_only,TRUE,A mother and son seated by a wall before the sea,wikiart,111321,512,329,genre painting,,Niccolo Cannicci
Realism,73886.jpg,train_and_test,TRUE,View of Moscow from the house of G.I. Chludov,wikiart,38489,336,501,cityscape,1878,Alexey  Bogolyubov
Realism,60223.jpg,train_and_test,FALSE,Still Life. Lilacs in the window.,wikiart,52028,450,374,flower painting,1940,Pyotr Konchalovsky
Realism,37915.jpg,train_and_test,TRUE,Under the trees,wikiart,74238,374,450,landscape,1954,Pyotr Konchalovsky
Realism,48670.jpg,train_and_test,TRUE,The night watchman with a dog (Ivan Payala),wikiart,43756,374,450,portrait,1923,Pyotr Konchalovsky
Romanticism,80257.jpg,train_and_test,TRUE,"Sheep Pasture, Cornish, New Hampshire",wikiart,80809,374,450,landscape,1936,Maxfield Parrish
Realism,66989.jpg,train_and_test,TRUE,Landscape with Horse and Rider,wikiart,54403,350,480,landscape,,Homer Watson
Realism,56210.jpg,train_only,TRUE,Still Life With Plantains and Bananas 1893,wikiart,50346,280,600,still life,,Francisco Oller
Realism,52634.jpg,train_only,TRUE,Portrait of a Man With Beret,wikiart,124422,500,336,portrait,,Eduard von Gebhardt
Romanticism,17203.jpg,train_and_test,TRUE,An Angel,wikiart,53394,450,373,religious painting,,Edward Burne-Jones
Romanticism,54182.jpg,train_and_test,TRUE,Mountain landscape with the Grundlsee,wikiart,92897,344,487,landscape,,Rudolf von Alt
Romanticism,63485.jpg,train_and_test,TRUE,The Lady of Pity (La Donna della Finestra),wikiart,68519,434,386,sketch and study,1870,Dante Gabriel Rossetti
Impressionism,26393.jpg,train_only,TRUE,Loïe Fuller,wikiart,36643,480,349,nude painting (nu),,Auguste Rodin
Realism,13825.jpg,train_and_test,TRUE,Still Life With Strawberries,wikiart,78620,300,558,still life,1905,Constantin Stahi
Impressionism,75268.jpg,train_and_test,TRUE,Village Boundary,wikiart,35950,332,504,landscape,,Adam Baltatu
Romanticism,18123.jpg,train_and_test,TRUE,Women at Nettuno,wikiart,75196,475,352,genre painting,1835,Miklos Barabas
Impressionism,69399.jpg,train_only,TRUE,Sunny terrace,wikiart,34411,475,352,genre painting,,Firmin Baes
Impressionism,402.jpg,train_only,TRUE,Balchik Landscape,wikiart,17337,373,448,landscape,1936,Micaela Eleutheriade
Impressionism,87976.jpg,train_and_test,TRUE,Village Landscape,wikiart,93592,293,570,landscape,,Gregoire Boonzaier
Impressionism,60729.jpg,train_and_test,TRUE,Women on the Pond Shore,wikiart,83171,371,450,genre painting,1909,Nikolay Bogdanov-Belsky
Romanticism,19250.jpg,train_and_test,TRUE,Leonilla Wittgenstein,wikiart,38637,461,362,portrait,1849,Franz Xaver Winterhalter
Impressionism,101989.jpg,train_and_test,TRUE,Farm at Rebais,wikiart,178311,380,439,landscape,c.1872,Eva Gonzales
Realism,35329.jpg,train_and_test,FALSE,Infant Arthur,wikiart,81374,431,387,portrait,1929,M.C. Escher
Impressionism,2980.jpg,train_and_test,TRUE,Old Ankara ,wikiart,37541,480,347,cityscape,1958,Burhan Dogancay
Romanticism,21563.jpg,train_and_test,TRUE,Philadelphia from across the Delaware River,wikiart,40361,333,500,cityscape,c.1812,Pavel Svinyin
Impressionism,42698.jpg,train_and_test,TRUE,Girl Seated on a Pier,wikiart,30995,325,512,genre painting,,Philip Wilson Steer
Romanticism,73863.jpg,train_and_test,FALSE,The Vagabond,wikiart,28311,512,325,portrait,1845,Gustave Courbet
Realism,6048.jpg,train_and_test,TRUE,Florida,wikiart,60878,354,470,landscape,1948,David Burliuk
Impressionism,3381.jpg,train_and_test,TRUE,The Mounted Red Hussar,wikiart,44124,475,350,genre painting,,Stefan Luchian
Impressionism,58757.jpg,train_only,TRUE,Portrait of Elanor Hyde Phillips,wikiart,129742,468,355,portrait,,Edmund Charles Tarbell
Romanticism,45998.jpg,train_and_test,TRUE,"Hill Top Farm, Winter",wikiart,145323,332,500,landscape,1949,Maxfield Parrish
Impressionism,52036.jpg,train_and_test,FALSE,San Gabriel Valley Mid Winter,wikiart,61766,332,500,landscape,,Benjamin Brown
Romanticism,69622.jpg,train_and_test,TRUE,Angels of Creation,wikiart,56678,500,332,religious painting,,Edward Burne-Jones
Impressionism,57151.jpg,train_and_test,FALSE,Despair,wikiart,12485,512,324,sketch and study,c.1909,Walter Sickert
Romanticism,3763.jpg,train_and_test,TRUE,Monument Lysikratous,wikiart,49835,538,308,cityscape,,Polychronis Lembesis
