Percentages,filename,true classes,predicted classes,style,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist,Year
6.88,75293.jpg,1.0,0.0,Romanticism,The Oilmill,wikiart,265978.0,1024.0,1217.0,landscape,1871,Paul Cezanne,1871
2.85,52202.jpg,0.0,0.0,Impressionism,Woman at the Garden,wikiart,1885230.0,1024.0,1217.0,landscape,1873,Pierre-Auguste Renoir,1873
44.94,98806.jpg,0.0,0.0,Impressionism,"Gardens At Kew, Sunset",wikiart,289122.0,1023.0,1218.0,landscape,1892,Camille Pissarro,1892
3.45,73420.jpg,0.0,0.0,Impressionism,The Pont du Gard,wikiart,299080.0,1246.0,1000.0,landscape,0,Winston Churchill,1870
58.29,42467.jpg,0.0,1.0,Impressionism,Louveciennes,wikiart,380246.0,973.0,1280.0,landscape,1871,Camille Pissarro,1871
9.99,101583.jpg,0.0,0.0,Impressionism,House and Figure among the Trees,wikiart,239098.0,973.0,1280.0,cityscape,0,Pierre-Auguste Renoir,1870
16.07,92580.jpg,1.0,0.0,Romanticism,Seascape,wikiart,212721.0,973.0,1280.0,marina,1864,Paul Cezanne,1864
80.93,16210.jpg,0.0,1.0,Impressionism,Thunderstorm on the Oregon Trail,wikiart,1773548.0,973.0,1280.0,landscape,1908,Childe Hassam,1908
89.38,15793.jpg,0.0,1.0,Impressionism,Peach Orchard on Mavericks Farm,wikiart,1965588.0,973.0,1280.0,landscape,1915.0,Robert Julian Onderdonk,1915
91.43,103212.jpg,0.0,1.0,Impressionism,Landscape with Waterline ,wikiart,347734.0,1020.0,1221.0,landscape,c.1879,Paul Cezanne,1879
13.34,88063.jpg,1.0,0.0,Romanticism,Song of Love,wikiart,207052.0,935.0,1332.0,genre painting,0,Edward Burne-Jones,1870
8.07,8145.jpg,0.0,0.0,Impressionism,Legendary Scene,wikiart,324078.0,1024.0,1216.0,genre painting,c.1878,Paul Cezanne,1878
7.87,6854.jpg,0.0,0.0,Impressionism,"Neaufles Sant Martin, near Gisors",wikiart,1614049.0,1024.0,1216.0,landscape,1885,Camille Pissarro,1885
6.34,9051.jpg,0.0,0.0,Impressionism,Meadow at Bazincourt,wikiart,364133.0,1024.0,1216.0,landscape,1885,Camille Pissarro,1885
92.48,37897.jpg,0.0,1.0,Impressionism,Off Mission Point (aka Point Lobos),wikiart,1792187.0,1024.0,1216.0,landscape,0,Guy Rose,1870
97.6,47219.jpg,0.0,1.0,Impressionism,"Lifting Fog, Laguna",wikiart,1658113.0,1024.0,1216.0,landscape,0,Guy Rose,1870
85.46,20610.jpg,0.0,1.0,Impressionism,Naples,wikiart,1748583.0,1024.0,1216.0,cityscape,1897,Childe Hassam,1897
55.66,26978.jpg,0.0,1.0,Impressionism,Low Tide Honfleur,wikiart,1820752.0,1024.0,1216.0,landscape,0,Guy Rose,1870
12.12,13796.jpg,0.0,0.0,Impressionism,"Indian Summer, Vermont",wikipedia,288490.0,1024.0,1216.0,landscape,1922,Willard Metcalf,1922
35.46,7376.jpg,0.0,0.0,Impressionism,Self Portrait with a Palette,wikiart,155817.0,1245.0,1000.0,self-portrait,1879,Edouard Manet,1879
53.85,33516.jpg,0.0,1.0,Impressionism,"Trees on a Hill, Autumn, Landscape in Louveciennes",wikiart,477708.0,977.0,1274.0,landscape,1872,Camille Pissarro,1872
49.98,66078.jpg,0.0,0.0,Impressionism,"The Cours la Riene, The Notre Dame Cathedral, Rouen",wikiart,1574426.0,1024.0,1215.0,cityscape,1898,Camille Pissarro,1898
59.95,42369.jpg,1.0,1.0,Romanticism,Wir drei,wikipedia,283788.0,1024.0,1215.0,portrait,0,Philipp Otto Runge,1870
96.63,28962.jpg,0.0,1.0,Impressionism,Factories Near Mont de Cengle,wikiart,232662.0,972.0,1280.0,landscape,c.1870,Paul Cezanne,1870
87.11,97416.jpg,0.0,1.0,Impressionism,Carmel Beach,wikiart,1656637.0,1024.0,1215.0,landscape,0,Guy Rose,1870
97.58,61488.jpg,0.0,1.0,Impressionism,The Sea View of Cliffs,wikiart,1539534.0,1024.0,1215.0,landscape,0,Guy Rose,1870
14.35,58844.jpg,1.0,0.0,Romanticism,The Liberty Leading the People ,wikiart,200141.0,993.0,1252.0,history painting,1830,Eugene Delacroix,1830
9.53,2285.jpg,0.0,0.0,Impressionism,Landscape,wikiart,1390192.0,1024.0,1214.0,landscape,1881,Pierre-Auguste Renoir,1881
45.01,50290.jpg,0.0,0.0,Impressionism,"Coast Scene, Isles of Shoals",wikiart,1876332.0,1024.0,1214.0,marina,1901,Childe Hassam,1901
48.88,42813.jpg,0.0,0.0,Impressionism,The Gorge,wikiart,1917760.0,1024.0,1214.0,marina,1901,"Appledore, Isles of Shoals",1901
11.49,89257.jpg,0.0,0.0,Impressionism,A Parade of Boats,wikiart,1721651.0,1024.0,1214.0,landscape,1895,Childe Hassam,1895
52.6,91136.jpg,0.0,1.0,Impressionism,"View of Bazincourt, Flood, Morning Effect",wikiart,1646320.0,1024.0,1214.0,landscape,1892,Camille Pissarro,1892
3.04,89280.jpg,0.0,0.0,Impressionism,Barnyard,wikiart,368145.0,1214.0,1024.0,genre painting,1900,John Henry Twachtman,1900
10.22,63548.jpg,0.0,0.0,Impressionism,The Southwest Wind,wikiart,1955417.0,1024.0,1214.0,genre painting,1905,Childe Hassam,1905
89.58,11606.jpg,0.0,1.0,Impressionism,Seated Woman in Blue,wikiart,403882.0,1024.0,1214.0,genre painting,0,Pierre-Auguste Renoir,1870
99.19,75595.jpg,0.0,1.0,Impressionism,"Artist's Home in Autumn, Greenwich, Connecticut",wikiart,1839882.0,1024.0,1214.0,landscape,1895,John Henry Twachtman,1895
36.18,59466.jpg,0.0,0.0,Impressionism,Beach at Squam,wikiart,344554.0,1024.0,1214.0,landscape,1900,John Henry Twachtman,1900
2.91,86529.jpg,0.0,0.0,Impressionism,Arroyo Seco,wikiart,1663745.0,1024.0,1214.0,landscape,0,Guy Rose,1870
20.67,54661.jpg,0.0,0.0,Impressionism,"Old Mumford House, Easthampton",wikiart,2023745.0,1024.0,1213.0,landscape,1918,Childe Hassam,1918
65.5,59135.jpg,0.0,1.0,Impressionism,A Bit of the Terrace (aka Early Morning Stroll),wikiart,377082.0,1024.0,1213.0,genre painting,1890,William Merritt Chase,1890
9.56,10297.jpg,0.0,0.0,Impressionism,Steamboats,wikiart,286251.0,1024.0,1213.0,cityscape,1883,Camille Pissarro,1883
92.51,4680.jpg,0.0,1.0,Impressionism,November Haze (aka Upland Pastures),wikiart,1876011.0,1024.0,1213.0,landscape,1899,John Henry Twachtman,1899
66.21,93858.jpg,0.0,1.0,Impressionism,"Mountain Lakes, Olden, Norwas",wikiart,371514.0,1024.0,1213.0,landscape,1913,Willard Metcalf,1913
6.87,25475.jpg,0.0,0.0,Impressionism,The Blue House,wikiart,1964147.0,1024.0,1213.0,landscape,0,Guy Rose,1870
2.13,86970.jpg,0.0,0.0,Impressionism,Gondola,wikiart,540052.0,1024.0,1213.0,genre painting,1881,Pierre-Auguste Renoir,1881
88.95,28226.jpg,1.0,1.0,Romanticism,Death on a Pale Horse,wikiart,202175.0,996.0,1247.0,symbolic painting,1830,William Turner,1830
23.69,77732.jpg,0.0,0.0,Impressionism,Dawn in the Hills,wikiart,1814397.0,970.0,1280.0,landscape,1922.0,Robert Julian Onderdonk,1922
28.19,28365.jpg,0.0,0.0,Impressionism,Woman with a Parasol,wikiart,291612.0,1280.0,970.0,portrait,1872,Pierre-Auguste Renoir,1872
85.66,7776.jpg,0.0,1.0,Impressionism,Hide and Seek,wikiart,185265.0,970.0,1280.0,genre painting,1888,William Merritt Chase,1888
11.04,78867.jpg,0.0,0.0,Impressionism,The House in the Forest,wikiart,275347.0,970.0,1280.0,landscape,1872,Camille Pissarro,1872
75.95,74190.jpg,0.0,1.0,Impressionism,"Summer Afternoon, Isles of Shoals",wikiart,1641246.0,970.0,1280.0,landscape,1901,Childe Hassam,1901
8.59,93478.jpg,0.0,0.0,Impressionism,Self-portrait with Skeleton,wikiart,255978.0,970.0,1280.0,self-portrait,1896.0,Lovis Corinth,1896
35.73,94127.jpg,0.0,0.0,Impressionism,Confirmation Day,wikiart,1625740.0,1024.0,1212.0,genre painting,1889,Childe Hassam,1889
76.55,23427.jpg,0.0,1.0,Impressionism,A Fisherman's Cottage,wikiart,1944769.0,1024.0,1212.0,landscape,1895,Childe Hassam,1895
65.69,38536.jpg,0.0,1.0,Impressionism,Grey Afternoon,wikiart,1695858.0,1024.0,1212.0,landscape,0,Guy Rose,1870
85.43,52171.jpg,0.0,1.0,Impressionism,Moonlight in South Texas,wikiart,1601657.0,1024.0,1212.0,landscape,1912.0,Robert Julian Onderdonk,1912
12.37,54594.jpg,0.0,0.0,Impressionism,Road to Louveciennes,wikiart,262047.0,1024.0,1212.0,landscape,0,Camille Pissarro,1870
17.01,91760.jpg,0.0,0.0,Impressionism,Tulips,wikiart,316315.0,1212.0,1024.0,flower painting,1909,Pierre-Auguste Renoir,1909
1.64,54820.jpg,0.0,0.0,Impressionism,A boating party,wikiart,259121.0,1090.0,1138.0,genre painting,c.1889,John Singer Sargent,1889
1.56,63596.jpg,0.0,0.0,Impressionism,"The Sycamores, Pasadena",wikiart,2040519.0,1020.0,1216.0,landscape,1918,Guy Rose,1918
76.47,61096.jpg,0.0,1.0,Impressionism,October Sunlight,wikiart,1881479.0,969.0,1280.0,landscape,1911.0,Robert Julian Onderdonk,1911
8.43,10444.jpg,0.0,0.0,Impressionism,Coco and Roses (study),wikiart,409447.0,969.0,1280.0,sketch and study,0,Pierre-Auguste Renoir,1870
77.69,3472.jpg,0.0,1.0,Impressionism,Mrs.Henry Lyman [Elizabeth Cabot Lyman] ,wikiart,429049.0,1280.0,969.0,portrait,1910.0,Lilla Cabot Perry,1910
6.48,11935.jpg,0.0,0.0,Impressionism,Park Bench (aka An Idle Hour in the Park,wikiart,329931.0,969.0,1280.0,genre painting,1890,Central Park),1890
9.49,61948.jpg,0.0,0.0,Impressionism,A Field in Varengeville,wikiart,476684.0,1014.0,1223.0,landscape,1899,Camille Pissarro,1899
10.15,52251.jpg,0.0,0.0,Impressionism,The coast at Haute Isle ,wikiart,802435.0,1024.0,1211.0,landscape,1906.0,Auguste Herbin,1906
23.03,21061.jpg,1.0,0.0,Romanticism,Self-portrait,wikiart,236168.0,1240.0,1000.0,self-portrait,c.1845,Paul Kane,1845
39.56,2457.jpg,1.0,0.0,Romanticism,Fire at Sea,wikiart,289994.0,990.0,1252.0,marina,c.1835,William Turner,1835
37.51,96360.jpg,0.0,0.0,Impressionism,Portrait of Dr. Fritz Rathenau,wikipedia,452545.0,968.0,1280.0,portrait,0,Lesser Ury,1870
89.41,31169.jpg,0.0,1.0,Impressionism,A Winter Morning on the Guadalupe River,wikiart,1673752.0,1024.0,1210.0,landscape,1911.0,Robert Julian Onderdonk,1911
7.35,33955.jpg,1.0,0.0,Romanticism,Guillaumin by the Road,wikiart,254925.0,968.0,1280.0,landscape,0,Paul Cezanne,1870
33.17,84.jpg,0.0,0.0,Impressionism,"Point Lobos, Oak Tree",wikiart,1543037.0,1024.0,1210.0,landscape,1918,Guy Rose,1918
3.25,51186.jpg,0.0,0.0,Impressionism,Isle of Shoals,wikiart,2055493.0,1024.0,1210.0,landscape,1912,Childe Hassam,1912
82.19,36967.jpg,0.0,1.0,Impressionism,"Waterfall, Greenwich",wikiart,2154907.0,1024.0,1210.0,landscape,c.1899,John Henry Twachtman,1899
35.62,40510.jpg,0.0,0.0,Impressionism,Laguna Coast,wikiart,1729386.0,1024.0,1210.0,landscape,1910,Guy Rose,1910
47.55,15399.jpg,0.0,0.0,Impressionism,"Marlborough Street, Boston",wikiart,1998209.0,1024.0,1210.0,genre painting,1889,Childe Hassam,1889
53.18,64368.jpg,0.0,1.0,Impressionism,"Rue Saint-Honore, Sun Effect, Afternoon",wikiart,247575.0,1210.0,1024.0,landscape,1898,Camille Pissarro,1898
64.27,44663.jpg,0.0,1.0,Impressionism,Mrs Guthrie,wikiart,410618.0,1536.0,806.0,portrait,1898.0,John Lavery,1898
7.32,98390.jpg,0.0,0.0,Impressionism,The Norwegian Cottage,wikiart,1900411.0,1024.0,1209.0,landscape,1909,Childe Hassam,1909
6.69,36171.jpg,0.0,0.0,Impressionism,"Farmyard at the Maison Rouge, Pontoise",wikiart,406158.0,1024.0,1209.0,landscape,1877,Camille Pissarro,1877
88.07,54380.jpg,0.0,1.0,Impressionism,The Port at Martigues,wikiart,560276.0,1024.0,1209.0,landscape,1903,Francis Picabia,1903
8.23,94326.jpg,0.0,0.0,Impressionism,The Norwegian Cottage,wikiart,1900411.0,1024.0,1209.0,landscape,1909,Childe Hassam,1909
25.76,53304.jpg,0.0,0.0,Impressionism,Five O'Clock,wikiart,311506.0,1023.0,1210.0,portrait,1910,Guy Rose,1910
62.61,41217.jpg,0.0,1.0,Impressionism,Dans un Bateau (In a Boat) ,wikiart,548935.0,1280.0,967.0,portrait,1907.0,Lilla Cabot Perry,1907
20.64,61389.jpg,0.0,0.0,Impressionism,Landscape,wikiart,628751.0,967.0,1280.0,landscape,1915,Pierre-Auguste Renoir,1915
26.55,73489.jpg,0.0,0.0,Impressionism,The Tuileries and the Louvre,wikiart,257623.0,967.0,1280.0,cityscape,1900,Camille Pissarro,1900
25.34,19185.jpg,0.0,0.0,Impressionism,Young Woman in a Straw Hat,wikiart,229484.0,967.0,1280.0,portrait,1877,Pierre-Auguste Renoir,1877
1.74,72849.jpg,1.0,0.0,Romanticism,Mountains of Arco at Riva ,wikipedia,317092.0,967.0,1280.0,landscape,1841,Ferdinand Georg Waldmüller,1841
5.06,49119.jpg,0.0,0.0,Impressionism,Cityscape,wikiart,1779263.0,967.0,1280.0,cityscape,1888,Childe Hassam,1888
98.93,4154.jpg,1.0,1.0,Romanticism,"Boat scene at Milan, drawing by Leitch, engraving by T. Higham",wikipedia,539506.0,967.0,1280.0,cityscape,1845.0,William Leighton Leitch,1845
2.65,59400.jpg,0.0,0.0,Impressionism,Landscape,wikiart,283328.0,968.0,1278.0,landscape,1868,Pierre-Auguste Renoir,1868
9.03,96140.jpg,0.0,0.0,Impressionism,Lilies,wikiart,1983699.0,1024.0,1208.0,landscape,1910,Childe Hassam,1910
5.3,80638.jpg,0.0,0.0,Impressionism,Marechal Niel Roses,wikiart,1707496.0,1024.0,1208.0,still life,1919,Childe Hassam,1919
32.86,7764.jpg,1.0,0.0,Romanticism,Estocade,wikiart,570928.0,970.0,1275.0,genre painting,0,Gustave Dore,1870
4.92,68265.jpg,1.0,0.0,Romanticism,Interior of Salisbury Cathedral,wikiart,300989.0,1275.0,970.0,interior,c.1805,William Turner,1805
17.93,39704.jpg,1.0,0.0,Romanticism,"Malvine, Dying in the Arms of Fingal",wikiart,225010.0,966.0,1280.0,literary painting,0,Anne-Louis Girodet,1870
19.98,27363.jpg,0.0,0.0,Impressionism,A Queen of Gums,wikiart,569952.0,1280.0,966.0,landscape,1926.0,Tom Roberts,1926
47.25,48782.jpg,1.0,0.0,Romanticism,Landscape view in Cumberland ,wikipedia,200323.0,966.0,1280.0,landscape,1820.0,John Glover,1820
98.71,71339.jpg,1.0,1.0,Romanticism,Northern Lights,wikiart,964756.0,966.0,1280.0,landscape,0,Sydney Laurence,1870
4.66,78117.jpg,0.0,0.0,Impressionism,From Dieppe to Arques River,wikiart,1259793.0,953.0,1297.0,landscape,0,Frits Thaulow,1870
83.99,51996.jpg,0.0,1.0,Impressionism,Niño vestido de verde,wikiart,1667899.0,1236.0,1000.0,portrait,1913.0,Andres de Santa Maria,1913
6.74,15535.jpg,1.0,0.0,Romanticism,Resting Along The Trail,wikiart,341338.0,1236.0,1000.0,genre painting,1879.0,William Shayer,1879
42.28,102701.jpg,0.0,0.0,Impressionism,"Isles of Shoals, Appledore",wikiart,488625.0,1024.0,1207.0,landscape,1890,Childe Hassam,1890
94.73,72954.jpg,0.0,1.0,Impressionism,The Evening Star,wikiart,1900685.0,1024.0,1207.0,landscape,1891,Childe Hassam,1891
1.83,93196.jpg,1.0,0.0,Romanticism,Levi Fletcher ,wikiart,237954.0,1207.0,1024.0,portrait,1830.0,Thomas Sully,1830
18.82,13502.jpg,0.0,0.0,Impressionism,"Road from Osny to Pontoise, Hoar Frost",wikiart,276896.0,965.0,1280.0,landscape,1873,Camille Pissarro,1873
46.4,101238.jpg,0.0,0.0,Impressionism,Landscape,wikipedia,324372.0,965.0,1280.0,landscape,1910,Pierre-Auguste Renoir,1910
4.43,62789.jpg,0.0,0.0,Impressionism,Chestnut Trees and Farmstead of Jas de Bouffin,wikiart,257564.0,965.0,1280.0,landscape,1876,Paul Cezanne,1876
5.47,40882.jpg,0.0,0.0,Impressionism,"Church Procession, Spanish Steps",wikiart,351287.0,965.0,1280.0,genre painting,1883,Childe Hassam,1883
92.03,89288.jpg,0.0,1.0,Impressionism,Snow Scene,wikiart,404761.0,965.0,1280.0,landscape,1882,John Henry Twachtman,1882
59.87,77581.jpg,0.0,1.0,Impressionism,The point of the port of Saint-Tropez,wikiart,1589035.0,965.0,1280.0,landscape,1900,Francis Picabia,1900
27.74,10047.jpg,0.0,0.0,Impressionism,Golden Afternoon,wikiart,1666610.0,965.0,1280.0,landscape,1908,Childe Hassam,1908
6.74,49597.jpg,0.0,0.0,Impressionism,Arm with Vase of Flowers,wikiart,231637.0,965.0,1280.0,genre painting,1910,Giovanni Boldini,1910
20.24,12364.jpg,0.0,0.0,Impressionism,Mother Sara and the Baby,wikiart,85530.0,1272.0,971.0,genre painting,c.1902,Mary Cassatt,1902
74.87,78535.jpg,0.0,1.0,Impressionism,Banks of the Loing at Saint Mammès,wikiart,251768.0,1000.0,1235.0,landscape,1892,Alfred Sisley,1892
91.51,97935.jpg,1.0,1.0,Romanticism,India In Paris,wikiart,280952.0,1235.0,1000.0,genre painting,0,Alfred Stevens,1870
68.67,4253.jpg,0.0,1.0,Impressionism,"Spring Morning, Pontoise",wikiart,375642.0,1024.0,1206.0,landscape,1874,Camille Pissarro,1874
2.42,64915.jpg,0.0,0.0,Impressionism,"Indian Tobacco Trees, La Jolla",wikiart,1890929.0,1024.0,1206.0,landscape,1916,Guy Rose,1916
47.83,47082.jpg,0.0,0.0,Impressionism,Trees near Breccles,wikiart,273003.0,1029.0,1200.0,landscape,0,Winston Churchill,1870
1.58,70640.jpg,0.0,0.0,Impressionism,Cork Trees Near Mimizan,wikiart,325594.0,1029.0,1200.0,landscape,0,Winston Churchill,1870
79.64,72720.jpg,1.0,1.0,Romanticism,Medicine Man [No. 4] ,wikiart,544941.0,1280.0,964.0,genre painting,1916.0,Charles M. Russell,1916
1.97,14777.jpg,0.0,0.0,Impressionism,Summertime,wikiart,1726983.0,1024.0,1205.0,landscape,1891,Childe Hassam,1891
12.27,7225.jpg,0.0,0.0,Impressionism,Woman Sewing,wikiart,290768.0,1280.0,964.0,portrait,1881,Camille Pissarro,1881
97.64,32239.jpg,0.0,1.0,Impressionism,View along a River,wikiart,1532110.0,964.0,1280.0,landscape,c.1885,John Henry Twachtman,1885
77.53,72623.jpg,1.0,1.0,Romanticism,Stemship in Sunset,wikipedia,177201.0,964.0,1280.0,marina,0,Marcus Larson,1870
23.7,100674.jpg,0.0,0.0,Impressionism,Carmel Coast,wikiart,1650849.0,1024.0,1205.0,landscape,1919,Guy Rose,1919
28.23,46534.jpg,0.0,0.0,Impressionism,Jelly Fish,wikiart,1865776.0,1024.0,1205.0,landscape,1912,Childe Hassam,1912
7.63,56757.jpg,0.0,0.0,Impressionism,Landscape Near Varengeville,wikiart,437388.0,1024.0,1205.0,landscape,1885,Pierre-Auguste Renoir,1885
43.46,23852.jpg,0.0,0.0,Impressionism,Interior of the Artist's Studio (aka The Tenth Street Studio),wikiart,260566.0,964.0,1280.0,genre painting,1880,William Merritt Chase,1880
1.82,100839.jpg,0.0,0.0,Impressionism,In the Garden at Collettes in Cagnes,wikiart,1466220.0,964.0,1280.0,landscape,0,Pierre-Auguste Renoir,1870
17.87,54199.jpg,0.0,0.0,Impressionism,The Village of Eragny,wikipedia,332726.0,1002.0,1231.0,landscape,1885,Camille Pissarro,1885
12.52,95623.jpg,0.0,0.0,Impressionism,Landscape with cows in an Orchard,wikiart,307436.0,997.0,1237.0,animal painting,1885,Paul Gauguin,1885
43.98,49312.jpg,1.0,0.0,Romanticism,The First of May ,wikipedia,188543.0,1001.0,1232.0,portrait,1851,Franz Xaver Winterhalter,1851
96.81,78043.jpg,1.0,1.0,Romanticism,The Abduction of Rebecca,wikiart,173269.0,1232.0,1001.0,literary painting,1846,Eugene Delacroix,1846
12.79,102658.jpg,1.0,0.0,Romanticism,Crossing the Brook,wikiart,198059.0,1188.0,1038.0,landscape,1815,William Turner,1815
21.43,9382.jpg,1.0,0.0,Romanticism,Dmitry Donskoy after the Battle of Kulikovo (detail),wikiart,484884.0,1227.0,1005.0,history painting,0,Orest Kiprensky,1870
52.22,18920.jpg,0.0,1.0,Impressionism,"Sunset, Rouen",wikiart,265303.0,1024.0,1204.0,cityscape,1898,Camille Pissarro,1898
23.35,10240.jpg,0.0,0.0,Impressionism,The Church at Gloucester,wikiart,1876699.0,1204.0,1024.0,cityscape,1918,Childe Hassam,1918
8.63,70956.jpg,0.0,0.0,Impressionism,In the Hills of the Spanish Oaks,wikiart,1658736.0,1024.0,1204.0,landscape,0,Robert Julian Onderdonk,1870
98.14,6882.jpg,0.0,1.0,Impressionism,Lady s Cove,wikiart,313063.0,1008.0,1223.0,landscape,1897,Alfred Sisley,1897
26.94,38904.jpg,0.0,0.0,Impressionism,Morning in Spring,wikiart,1617341.0,963.0,1280.0,landscape,1913.0,Robert Julian Onderdonk,1913
85.5,83257.jpg,0.0,1.0,Impressionism,Life in the Fields,wikiart,308045.0,963.0,1280.0,genre painting,c.1875,Paul Cezanne,1875
7.97,30979.jpg,0.0,0.0,Impressionism,Brook in Winter,wikiart,467301.0,963.0,1280.0,landscape,1893,John Henry Twachtman,1893
21.52,79865.jpg,0.0,0.0,Impressionism,"Le Haver, the Port Entrance",wikiart,543874.0,963.0,1280.0,cityscape,1897,Othon Friesz,1897
3.01,71728.jpg,0.0,0.0,Impressionism,"Monterey, California",wikiart,424133.0,963.0,1280.0,landscape,1914,William Merritt Chase,1914
69.03,24031.jpg,0.0,1.0,Impressionism,Cascades Waterfall ,wikiart,1872237.0,1203.0,1024.0,landscape,0,John Henry Twachtman,1870
46.74,85372.jpg,0.0,0.0,Impressionism,"Surf, Appledore",wikiart,1849668.0,1024.0,1203.0,marina,0,Childe Hassam,1870
73.41,91828.jpg,0.0,1.0,Impressionism,French Farm,wikiart,1720025.0,1024.0,1203.0,landscape,0,Guy Rose,1870
23.22,83071.jpg,1.0,0.0,Romanticism,Dmitry Donskoy after the Battle of Kulikovo (detail),wikiart,433023.0,1238.0,995.0,history painting,0,Orest Kiprensky,1870
62.39,26464.jpg,1.0,1.0,Romanticism,Wind on the Wold ,wikiart,186084.0,806.0,1528.0,genre painting,1863.0,George Hemming Mason,1863
62.97,59962.jpg,0.0,1.0,Impressionism,A Spring Morning,wikiart,1924565.0,962.0,1280.0,landscape,1913.0,Robert Julian Onderdonk,1913
14.96,86932.jpg,0.0,0.0,Impressionism,Bridge in Winter,wikiart,518609.0,1112.0,1107.0,landscape,1901,John Henry Twachtman,1901
8.62,56831.jpg,0.0,0.0,Impressionism,"A Cloudy Day, Bluebonnets near San Antonio, Texas",wikiart,1845648.0,1024.0,1202.0,landscape,1918.0,Robert Julian Onderdonk,1918
47.62,14975.jpg,0.0,0.0,Impressionism,Portrait of Clara Stephens Wearing a Hat with an Orange Ribbon,wikiart,267709.0,1024.0,1202.0,portrait,1913,William Merritt Chase,1913
6.66,67179.jpg,0.0,0.0,Impressionism,Young Woman Reflecting,wikiart,335455.0,1224.0,1005.0,portrait,c.1894,Mary Cassatt,1894
76.87,17636.jpg,0.0,1.0,Impressionism,The Sleeper,wikiart,300367.0,961.0,1280.0,portrait,1880,Pierre-Auguste Renoir,1880
14.62,83584.jpg,0.0,0.0,Impressionism,Studies of the Children of Paul Berard,wikiart,265630.0,961.0,1280.0,sketch and study,1881,Pierre-Auguste Renoir,1881
15.34,34481.jpg,0.0,0.0,Impressionism,Frances Ross ,wikiart,477309.0,1280.0,961.0,portrait,1898.0,Tom Roberts,1898
85.18,7513.jpg,0.0,1.0,Impressionism,Scenery in Southern France,wikiart,329338.0,1025.0,1200.0,landscape,0,Winston Churchill,1870
86.77,98516.jpg,0.0,1.0,Impressionism,Winter in Cincinnati,wikiart,228025.0,1024.0,1201.0,landscape,c.1882,John Henry Twachtman,1882
20.61,30139.jpg,1.0,0.0,Romanticism,Bethlehem engraving by William Miller after Leitch,wikipedia,324923.0,1024.0,1201.0,landscape,1866.0,William Leighton Leitch,1866
97.25,3577.jpg,1.0,1.0,Romanticism,"Cottage, Rainbow, Mill",wikiart,432046.0,960.0,1280.0,landscape,c.1837,John Constable,1837
42.13,57930.jpg,0.0,0.0,Impressionism,Chestnut Trees at Osny,wikiart,428084.0,960.0,1280.0,landscape,1873,Camille Pissarro,1873
