style,new_filename,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Romanticism,31446.jpg,Sitter,wikiart,64545.0,607.0,451.0,nude painting (nu),,Orest Kiprensky
Romanticism,10274.jpg,NOT DETECTED,wikiart,79366.0,900.0,304.0,allegorical painting,,Edward Burne-Jones
Romanticism,36114.jpg,In Astrakhan,wikiart,83455.0,342.0,800.0,cityscape,1857.0,Taras Shevchenko
Romanticism,52381.jpg,Michał Korybut Wiśniowiecki,wikiart,87141.0,600.0,456.0,portrait,,Jan Matejko
Romanticism,13224.jpg,Kazimierz I Odnowiciel,wikiart,96091.0,600.0,456.0,portrait,,Jan Matejko
Romanticism,11191.jpg,Five horses seen from behind with croupes in a stable,wikiart,124812.0,480.0,570.0,animal painting,1822,Theodore Gericault
Romanticism,5781.jpg,The Artist as Christ,wikiart,126950.0,640.0,427.0,religious painting,1833.0,Samuel Palmer
Impressionism,87041.jpg,Ship under Repair,wikiart,66266.0,544.0,502.0,genre painting,1930.0,Benito Quinquela Martin
Impressionism,65138.jpg,Fisihing Boats,wikiart,119265.0,420.0,650.0,cityscape,,Paul Signac
Romanticism,72341.jpg,Hambletonian,wikiart,81987.0,390.0,700.0,animal painting,,George Stubbs
Impressionism,39686.jpg,Princess & Burke & Wills,wikipedia,36890.0,600.0,455.0,cityscape,1889,Arthur Streeton
Romanticism,89766.jpg,Figure on a moonlit lane,wikiart,70094.0,390.0,700.0,landscape,,John Atkinson Grimshaw
Impressionism,84832.jpg,Mlle Laure,wikiart,105056.0,476.0,573.0,portrait,1910,Giovanni Boldini
Impressionism,73668.jpg,Chiajna Willows,wikiart,55556.0,476.0,573.0,landscape,,Stefan Luchian
Impressionism,13129.jpg,Study of Clouds,wikiart,159238.0,478.0,570.0,cloudscape,,Emil Carlsen
Romanticism,90230.jpg,Cottage near Altdorf ,wikipedia,88537.0,576.0,473.0,cityscape,1835.0,John Ruskin
Romanticism,30850.jpg,Still Life with Sardines and Sea-Urchins,wikiart,72943.0,454.0,600.0,still life,1882,Adolphe Joseph Thomas Monticelli
Romanticism,19701.jpg,Konrad I of Masovia,wikiart,83884.0,600.0,454.0,portrait,,Jan Matejko
Impressionism,19263.jpg,Pink Bush,wikiart,145882.0,454.0,600.0,landscape,1906.0,Homer Watson
Impressionism,91286.jpg,The Garden at Petit Gennevilliers,wikiart,99498.0,550.0,495.0,landscape,1893,Gustave Caillebotte
Impressionism,68336.jpg,Fishermen in Grandville,wikiart,136312.0,484.0,562.0,genre painting,1884.0,Nicolae Grigorescu
Romanticism,63860.jpg,Entrance into the harbour of Rio de Janeiro,wikiart,57071.0,425.0,640.0,marina,c.1828,Richard Parkes Bonington
Impressionism,83069.jpg,Boy Reclining ,wikiart,203880.0,438.0,621.0,nude painting (nu),,Thomas Eakins
Romanticism,10783.jpg,Water and stones under Palaccuolo,wikiart,197181.0,451.0,603.0,landscape,,Alexander Ivanov
Romanticism,30900.jpg,Portrait of Adam Mickiewicz,wikiart,42054.0,599.0,454.0,portrait,1825,Orest Kiprensky
Romanticism,18167.jpg,Boy with book,wikiart,38301.0,570.0,477.0,portrait,,Vasily Tropinin
Romanticism,95458.jpg,Mazeppa Tied Behind Him on a Wild Horse,wikiart,33868.0,453.0,600.0,literary painting,1838,Eugene Delacroix
Impressionism,49784.jpg,Portrait of Mrs. Irene Triesch,wikiart,186730.0,650.0,418.0,portrait,,Max Liebermann
Impressionism,32503.jpg,The Needlewoman,wikiart,41202.0,616.0,441.0,genre painting,,Adam Baltatu
Romanticism,47487.jpg,Hanging Ducks,wikiart,276899.0,656.0,414.0,,,Alexander Pope
Impressionism,20486.jpg,Man with parrots,wikiart,33167.0,579.0,469.0,genre painting,1900,Max Liebermann
Impressionism,66023.jpg,Garden in the West End of Berlin,wikiart,219874.0,475.0,571.0,landscape,1925.0,Lovis Corinth
Impressionism,85912.jpg,Margot in Blue,wikiart,74007.0,600.0,452.0,portrait,1902,Mary Cassatt
Romanticism,91951.jpg,Wenceslaus II,wikiart,57915.0,600.0,452.0,portrait,,Jan Matejko
Romanticism,74524.jpg,Cullercoats looking towards Tynemouth,wikiart,51850.0,452.0,600.0,landscape,1845.0,Flood tide 
Romanticism,80974.jpg,The Meeting of Orestes and Hermione,wikipedia,236490.0,600.0,452.0,mythological painting,1800.0,Anne-Louis Girodet
Romanticism,62829.jpg,Wladyslaw Jagiello,wikiart,98497.0,600.0,452.0,portrait,,Jan Matejko
Romanticism,2892.jpg,Henryk Brodaty,wikiart,95945.0,600.0,452.0,portrait,,Jan Matejko
Romanticism,30355.jpg,Leszek I the White,wikiart,91282.0,600.0,452.0,portrait,,Jan Matejko
Romanticism,40483.jpg,Artillery caisson,wikiart,43378.0,473.0,573.0,battle painting,1818,Theodore Gericault
Romanticism,76128.jpg,A Young Girl Seated by a Tree,wikiart,262012.0,620.0,437.0,genre painting,,Alfred Stevens
Impressionism,71581.jpg,Portrait of Dines,wikiart,192858.0,570.0,475.0,portrait,,Emil Carlsen
Impressionism,74654.jpg,In atelier,wikipedia,61466.0,599.0,452.0,genre painting,,Stefan Luchian
Impressionism,101435.jpg,New Hope,wikiart,77232.0,480.0,564.0,landscape,1935.0,Bucks County
Romanticism,86938.jpg,Leszek the Black,wikiart,44501.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,97615.jpg,Boleslaw the Brave,wikiart,37425.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,33264.jpg,"Old Cox, Sandwich Islander ",wikiart,39834.0,600.0,451.0,sketch and study,1847,Paul Kane
Romanticism,6813.jpg,Władysław IV,wikiart,50391.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,96886.jpg,Augustus II the Strong,wikiart,45975.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,43410.jpg,Sigismund Augustus,wikiart,41963.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,21852.jpg,Louis of Anjou,wikiart,56152.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,28605.jpg,John Albert,wikiart,52692.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,51317.jpg,Wladyslaw the Short,wikiart,57734.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,12312.jpg,Leszek I the White,wikiart,56246.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,2552.jpg,Casimir the Restorer,wikiart,49029.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,43385.jpg,Michal Korybut,wikipedia,56907.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,44723.jpg,Alexander Jagiellon,wikiart,46745.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,56675.jpg,Casimir the Great,wikiart,63929.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,68261.jpg,Stefan Batory,wikipedia,54220.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,39011.jpg,Stanislaw August,wikiart,41472.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,46002.jpg,Henry the Bearded,wikipedia,52446.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,68279.jpg,Mieszko the Old,wikiart,47112.0,600.0,451.0,portrait,,Jan Matejko
Romanticism,36306.jpg,Mieszko I of Poland,wikiart,42507.0,600.0,451.0,portrait,,Jan Matejko
Impressionism,22206.jpg,Peonies,wikiart,62960.0,477.0,567.0,still life,,Stefan Luchian
Impressionism,95022.jpg,Still Life,wikiart,115352.0,429.0,630.0,still life,,Constantin Artachino
Romanticism,21084.jpg,Sophia Bobrinskaya,wikiart,92704.0,575.0,470.0,portrait,,Karl Bryullov
Impressionism,14954.jpg,The Spanish Courtyard,wikiart,121301.0,474.0,570.0,genre painting,1907.0,Ethel Carrick
Romanticism,83671.jpg,Casimir Jagiellonian,wikiart,53531.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,29052.jpg,Stanislaw Leszczynski,wikiart,56610.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,11880.jpg,Jan III Sobieski,wikiart,60638.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,73380.jpg,Zygmunt the Stary,wikiart,57601.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,54062.jpg,Wladyslaw the Exile,wikiart,46484.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,61545.jpg,Jadwiga,wikiart,64264.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,5750.jpg,Sigismund III Vasa,wikiart,60577.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,17834.jpg,Mieszko,wikiart,74003.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,37945.jpg,Casimir the Just,wikiart,47021.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,84889.jpg,Mieszko II Lambert,wikipedia,56112.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,47248.jpg,Augustus III of Poland,wikiart,50705.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,41634.jpg,Henry Valois,wikiart,37306.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,8160.jpg,Wladyslaw Jagiello,wikipedia,55313.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,22831.jpg,John Casimir,wikiart,42092.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,11864.jpg,Boleslaw the Bold,wikiart,59576.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,60023.jpg,Wladyslaw of Varna,wikiart,57804.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,67035.jpg,Boleslaw the Chaste,wikiart,52706.0,600.0,450.0,portrait,,Jan Matejko
Impressionism,61132.jpg,Črednik,wikipedia,102364.0,450.0,600.0,genre painting,1910.0,Ivan Grohar
Romanticism,91867.jpg,Boleslaw the Curly,wikiart,52250.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,30567.jpg,Boleslaw the Wrymouthed,wikiart,47236.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,2093.jpg,Wladyslaw Herman,wikiart,53839.0,600.0,450.0,portrait,,Jan Matejko
Romanticism,48010.jpg,Tapestry  ,wikiart,54035.0,954.0,283.0,allegorical painting,,Luc-Olivier Merson
Impressionism,72574.jpg,Moonlight,wikiart,228038.0,570.0,473.0,cloudscape,1928.0,Emil Carlsen
Romanticism,103019.jpg,Portrait of Aflaia Coronio,wikiart,85169.0,576.0,468.0,portrait,1870,Dante Gabriel Rossetti
Romanticism,93643.jpg,Przemysl,wikiart,44431.0,600.0,449.0,portrait,,Jan Matejko
Romanticism,58496.jpg,The Dead Knight,wikiart,49861.0,449.0,600.0,literary painting,,Robert Bateman
Romanticism,69534.jpg,Wladyslaw Laskonogi,wikiart,47706.0,600.0,449.0,portrait,,Jan Matejko
Romanticism,100199.jpg,Love and Death,wikiart,77432.0,650.0,414.0,capriccio,1799,Francisco Goya
Impressionism,81885.jpg,Roses,wikiart,124876.0,460.0,585.0,flower painting,1910.0,Lovis Corinth
Romanticism,24298.jpg,Figures in a Street in Delft,wikiart,68209.0,570.0,472.0,cityscape,1853,Cornelis Springer
Impressionism,1213.jpg,Pipkin with Flowers,wikiart,44404.0,610.0,441.0,flower painting,,Adam Baltatu
Romanticism,94231.jpg,Una and the Red Cross Knight,wikiart,55655.0,489.0,550.0,genre painting,c.1860,George Frederick Watts
Impressionism,101811.jpg,Landscape at Autumn,wikipedia,117643.0,600.0,448.0,landscape,1890.0,Laszlo Mednyanszky
Romanticism,70653.jpg,Old Monk,wikiart,48371.0,600.0,448.0,portrait,,Gheorghe Tattarescu
Impressionism,86803.jpg,"The Rector's Garden, Queen of the Lilies",wikiart,93737.0,420.0,640.0,genre painting,1877,John Atkinson Grimshaw
Romanticism,50360.jpg,"Prior's Haven, Tynemouth ",wikiart,49450.0,448.0,600.0,landscape,1845.0,John Wilson Carmichael
Romanticism,66638.jpg,Virgil's Tomb,wikiart,151931.0,457.0,588.0,landscape,,Joseph Wright
Impressionism,73589.jpg,Moon on the Lake,wikiart,167485.0,570.0,471.0,landscape,1907.0,Leon Dabo
Romanticism,38476.jpg,A Japanese Imploring a Divinity,wikiart,83867.0,570.0,471.0,genre painting,,Jean-Leon Gerome
Romanticism,52906.jpg,Portrait of M. A. Fonvizin,wikiart,44365.0,599.0,448.0,portrait,1812,Alexey Venetsianov
Impressionism,93283.jpg,Portrait of a Lady,wikiart,21282.0,591.0,454.0,portrait,c.1879,Edouard Manet
Impressionism,27512.jpg,Portrait of the publisher Bruno Cassirer,wikiart,57328.0,596.0,450.0,portrait,1921,Max Liebermann
Impressionism,98740.jpg,Low Country Cottonwood,wikiart,220333.0,600.0,447.0,landscape,1940.0,Maynard Dixon
Romanticism,61375.jpg,Portrait of the Artist's Father,wikiart,75277.0,600.0,447.0,portrait,1864.0,Johann Koler
Romanticism,75934.jpg,Doubtful Crumbs ,wikipedia,51989.0,473.0,567.0,animal painting,1858,Edwin Henry Landseer
Romanticism,46049.jpg,"Oh Man, Take Heed 1895",wikiart,58308.0,583.0,460.0,portrait,,Gabriel von Max
Romanticism,32617.jpg,Grandmother,wikiart,82577.0,768.0,349.0,genre painting,,Polychronis Lembesis
Impressionism,13381.jpg,Grand Canyon,wikiart,289285.0,619.0,433.0,landscape,,Benjamin Brown
Impressionism,100787.jpg,The French Fan,wikiart,240494.0,470.0,570.0,still life,1922.0,Emil Carlsen
Impressionism,62973.jpg,Still Life,wikiart,106601.0,465.0,576.0,still life,,Theodor Pallady
Romanticism,70432.jpg,Primavera,wikiart,135258.0,624.0,429.0,nude painting (nu),,Eliseu Visconti
Impressionism,99330.jpg,House with fence,wikiart,97514.0,578.0,463.0,cityscape,,Stefan Luchian
Impressionism,10207.jpg,Bathing boys,wikiart,305821.0,446.0,600.0,genre painting,1900,Max Liebermann
Romanticism,21794.jpg,Uniting of the Principalities,wikiart,65639.0,600.0,446.0,portrait,1857.0,Theodor Aman
Impressionism,18266.jpg,La route de Conches dans un village,wikiart,89477.0,418.0,640.0,landscape,1961.0,Maurice Boitel
Romanticism,5723.jpg,Black People's Prayer Meeting,wikiart,90118.0,418.0,640.0,genre painting,,John Lewis Krimmel
Impressionism,5713.jpg,Reading in the Cismigiu Garden,wikiart,144728.0,418.0,640.0,genre painting,1879.0,Theodor Aman
Romanticism,64531.jpg,Wagons filled with wounded soldiers,wikiart,47252.0,517.0,517.0,battle painting,1818,Theodore Gericault
Impressionism,15092.jpg,In the Woods near Bernried,wikiart,211427.0,479.0,558.0,landscape,1892.0,Lovis Corinth
Impressionism,4206.jpg,Portrait of a boy in a white suit,wikiart,43692.0,800.0,334.0,portrait,c.1905,Filipp Malyavin
Romanticism,27777.jpg,"Venice, The Dogana and San Giorgio Maggiore",wikipedia,243116.0,446.0,599.0,cityscape,1834,William Turner
Romanticism,47338.jpg,Crossing the Bridge,wikiart,67882.0,544.0,491.0,genre painting,,William Collins
Romanticism,69301.jpg,Kazimierz III Wielki,wikiart,87011.0,600.0,445.0,portrait,,Jan Matejko
Impressionism,64704.jpg,Spanish Women in Interior,wikiart,56901.0,442.0,604.0,genre painting,,Iosif Iser
Romanticism,93866.jpg,Scalp Dance by the Chualpays Indians ,wikiart,60329.0,417.0,640.0,genre painting,1856,Paul Kane
Romanticism,93757.jpg,Georgy Victorious ,wikiart,73803.0,597.0,447.0,religious painting,1919.0,Viktor Vasnetsov
Impressionism,101960.jpg,An Italianate Landscape,wikiart,237767.0,468.0,570.0,landscape,,Vilhelms Purvitis
Romanticism,21103.jpg,Duke of San Carlos,wikiart,223352.0,675.0,395.0,portrait,1815,Francisco Goya
Romanticism,1017.jpg,Capuchin,wikipedia,30429.0,599.0,445.0,portrait,,Nikolaos Gyzis
Romanticism,98624.jpg,What Will he Die?,wikiart,93039.0,650.0,410.0,capriccio,1799,Francisco Goya
Impressionism,98939.jpg,Self-Portrait,wikiart,53549.0,600.0,444.0,self-portrait,,Stefan Luchian
Impressionism,5992.jpg,Barque on the River Hamme,wikiart,51413.0,444.0,600.0,marina,1900.0,Hans am Ende
Impressionism,102699.jpg,Spanish Girl,wikiart,198886.0,629.0,423.0,portrait,1886,William Merritt Chase
Impressionism,60442.jpg,Portrait of Alexandrina Filionescu,wikiart,43718.0,599.0,444.0,portrait,,Nicolae Grigorescu
Romanticism,49723.jpg,Portrait of Rose La Touche ,wikipedia,64939.0,599.0,444.0,portrait,1862.0,John Ruskin
Romanticism,5227.jpg,Joan d'arc being interrogated,wikiart,30654.0,599.0,444.0,history painting,1824.0,Paul Delaroche
Impressionism,67363.jpg,The Banks of the Seine at Argenteuil,wikiart,27806.0,411.0,647.0,genre painting,1874,Edouard Manet
Romanticism,58583.jpg,Otto of the Silver Hand 37,wikiart,134614.0,374.0,711.0,illustration,,Howard Pyle
Romanticism,19476.jpg,Can't anyone untie us?,wikiart,68602.0,650.0,409.0,capriccio,1799,Francisco Goya
Impressionism,67188.jpg,A Peasant Woman,wikiart,48708.0,624.0,426.0,portrait,,Filipp Malyavin
Impressionism,47289.jpg,"Study, Gum Trees, Woodside",wikiart,61060.0,600.0,443.0,landscape,1926.0,Horace Trenerry
Romanticism,63221.jpg,Penelope,wikiart,61846.0,600.0,443.0,literary painting,1849,John Roddam Spencer Stanhope
Impressionism,48030.jpg,"At Claremont, Cape Province",wikiart,102689.0,451.0,589.0,landscape,,Pieter Wenning
Impressionism,58621.jpg,Portrait of young girl,wikiart,43301.0,512.0,518.0,sketch and study,,Mary Cassatt
Impressionism,58726.jpg,Self-portrait,wikiart,47820.0,600.0,442.0,self-portrait,,Francisco Oller
Romanticism,59793.jpg,Mieszko II Lambert,wikiart,81476.0,600.0,442.0,portrait,,Jan Matejko
Impressionism,69217.jpg,Boy at the seashore,wikiart,54328.0,442.0,600.0,genre painting,1895,Victor Borisov-Musatov
Romanticism,87478.jpg,Painter's wife and his son,wikiart,40826.0,600.0,442.0,portrait,,Gheorghe Tattarescu
Romanticism,60253.jpg,Portrait of a mother of Henry Siemiradzki,wikiart,28607.0,600.0,442.0,portrait,,Henryk Siemiradzki
Romanticism,57592.jpg,Dobrawa,wikiart,77773.0,600.0,442.0,portrait,,Jan Matejko
Romanticism,6368.jpg,Roman Widow,wikiart,48726.0,550.0,482.0,portrait,,Dante Gabriel Rossetti
Romanticism,3387.jpg,Three horses in their stable,wikiart,179799.0,414.0,640.0,animal painting,,Theodore Gericault
Impressionism,8422.jpg,Dimanche sur la Marne,wikiart,197635.0,414.0,640.0,genre painting,,Andre Dunoyer de Segonzac
Impressionism,67452.jpg,Gathering Wool,wikiart,256467.0,595.0,445.0,genre painting,,Henry Herbert La Thangue
Impressionism,12144.jpg,Ilusoes Perdidas,wikiart,117302.0,672.0,394.0,portrait,,Eliseu Visconti
Impressionism,75127.jpg,"Ferry to the Ile de la Loge, Flood",wikiart,97609.0,444.0,596.0,landscape,1872,Alfred Sisley
Impressionism,50340.jpg,Laguna Vista ,wikiart,438204.0,600.0,441.0,landscape,1915.0,Benjamin Brown
Romanticism,4213.jpg,Portrait of Don José Queralto,wikipedia,26897.0,600.0,441.0,portrait,c.1802,Francisco Goya
Impressionism,43253.jpg,Road Along the Seine at Saint Mammes,wikiart,69099.0,600.0,441.0,landscape,c.1880,Alfred Sisley
Romanticism,75861.jpg,Leszek the Black,wikiart,84838.0,600.0,441.0,portrait,,Jan Matejko
Impressionism,13879.jpg,Landscape,wikiart,343831.0,650.0,407.0,landscape,,Pericles Pantazis 
Impressionism,77720.jpg,Crashing Waves,wikiart,220425.0,464.0,570.0,marina,,Emil Carlsen
Impressionism,81510.jpg,"The Gondolier, Venice",wikiart,70180.0,444.0,595.0,landscape,1894,Guy Rose
Impressionism,16531.jpg,Portrait of France Preseren,wikipedia,88114.0,599.0,441.0,portrait,,Ivan Grohar
Romanticism,39744.jpg,The Two Sisters,wikiart,58238.0,599.0,441.0,portrait,1843.0,Theodore Chasseriau
Romanticism,90475.jpg,Wladyslaw Herman,wikiart,82138.0,600.0,440.0,portrait,,Jan Matejko
Impressionism,77554.jpg,unknown title,wikiart,15330.0,440.0,600.0,marina,,Hoca Ali Riza
Impressionism,49543.jpg,The ploughed field,wikiart,98165.0,440.0,600.0,landscape,1947.0,Horace Trenerry
Impressionism,93629.jpg,"The Point Wharf, Mosman Bay",wikiart,32960.0,600.0,440.0,marina,1893,Arthur Streeton
Romanticism,2727.jpg,Louis the Hungarian,wikiart,90216.0,600.0,440.0,portrait,,Jan Matejko
Romanticism,100034.jpg,Otto of the Silver Hand 22,wikiart,49189.0,376.0,702.0,illustration,,Howard Pyle
Romanticism,100406.jpg,"A crisp morning, Kilchurn Castle",wikiart,176164.0,570.0,463.0,landscape,,William Leighton Leitch
Impressionism,27663.jpg,Velieri sullo scalo a Viareggio,wikiart,281490.0,463.0,570.0,marina,1937.0,Galileo Chini
Romanticism,41572.jpg,It is Time,wikiart,63291.0,650.0,406.0,capriccio,1799,Francisco Goya
Impressionism,58512.jpg,Farmyard in Bloom,wikiart,223654.0,451.0,585.0,landscape,1904.0,Lovis Corinth
Impressionism,3109.jpg,Girl With Flowers,wikiart,97593.0,598.0,441.0,portrait,,Constantin Artachino
Romanticism,12891.jpg,Musidora ,wikiart,102788.0,586.0,450.0,literary painting,1835.0,Thomas Sully
Romanticism,24446.jpg,Towers of Fribourg  ,wikipedia,36197.0,599.0,440.0,cityscape,1854.0,John Ruskin
Impressionism,16997.jpg,"Barges on the Loing Canal, Spring",wikiart,77853.0,468.0,563.0,landscape,1896,Alfred Sisley
Romanticism,32125.jpg,Little girl by the sea,wikiart,132994.0,600.0,439.0,portrait,,John Hoppner
Romanticism,33158.jpg,Kazimierz II Sprawiedliwy,wikiart,92457.0,600.0,439.0,portrait,,Jan Matejko
Romanticism,90198.jpg,Virgin and Child ,wikiart,46353.0,600.0,439.0,religious painting,,Viktor Vasnetsov
Romanticism,5739.jpg,At the stage (Siberians),wikiart,65031.0,600.0,439.0,genre painting,1890,Jacek Malczewski
Romanticism,92854.jpg,Roundhay Park,wikiart,45398.0,439.0,600.0,landscape,,John Wilson Carmichael
Romanticism,23936.jpg,Anna Jagiellon,wikiart,91169.0,600.0,439.0,portrait,,Jan Matejko
Romanticism,98910.jpg,Casa Contarini Fasan Venice,wikipedia,83846.0,600.0,439.0,sketch and study,1841.0,John Ruskin
Impressionism,28267.jpg,Holger Drachman,wikiart,107795.0,600.0,439.0,portrait,1895.0,Peder Severin Kroyer
